transaction_id,product_name,product_price,transaction_date,customer_id,customer_name,customer_email,customer_country,customer_postal_code,customer_age
563,Banana Chips,594.21,12/22/2020,950,Herbie Sloan,hsloanqd@wunderground.com,Brazil,85950-000,38
107,Heart-Shaped Baking Molds,389.62,9/16/2020,951,Juline Ambroix,jambroixqe@purevolume.com,China,,28
806,Almond Milk Yogurt,453.18,4/3/2020,952,Robinetta Wrathall,rwrathallqf@barnesandnoble.com,Malta,PTA,23
688,Electric Griddle with Removable Plates,211.78,3/3/2020,953,Hewett Shale,hshaleqg@imageshack.us,South Africa,4804,50
514,Handheld Vacuum,119.2,8/5/2020,954,Lise Haney,lhaneyqh@yellowpages.com,Uzbekistan,,43
586,Teriyaki Chicken Stir-Fry,281.54,12/16/2020,955,Darda Brabben,dbrabbenqi@de.vu,Poland,87-821,48
687,LED Desk Lamp with USB Charging,68.66,9/16/2020,956,Anna Atchly,aatchlyqj@hhs.gov,Poland,78-530,22
140,Buffalo Sauce,358.78,5/29/2020,957,Doris Casbolt,dcasboltqk@indiegogo.com,Russia,369312,54
314,Stainless Steel Straws,171.19,1/27/2020,958,Yolande Popham,ypophamql@weather.com,Afghanistan,,43
635,Wireless Charging Pad,588.28,11/2/2020,959,Miguel Ivey,miveyqm@cnn.com,Poland,05-850,33
591,Coconut Water,452.99,4/4/2020,960,Jakob Henke,jhenkeqn@desdev.cn,Sweden,242 35,35
339,Asian Stir-Fry Kit,949.96,9/22/2020,961,Sabine Aurelius,saureliusqo@blog.com,Russia,186855,55
924,Yoga Mat Carrier,355.53,11/12/2020,962,Neile Preene,npreeneqp@nbcnews.com,Guatemala,22017,66
731,Kale & Quinoa Salad Mix,925.27,7/5/2020,963,Witty Wittke,wwittkeqq@weibo.com,Honduras,,55
129,Wall Planner,948.82,9/11/2020,964,Callida Precious,cpreciousqr@squidoo.com,Philippines,7024,36
681,Spicy Tuna Rolls,498.13,11/14/2020,965,Berny Brehaut,bbrehautqs@twitter.com,China,,25
848,Pleated Midi Dress,522.6,10/17/2020,966,Curt Kruschov,ckruschovqt@gov.uk,Russia,619320,46
926,Bamboo Memory Foam Pillow,274.24,4/21/2020,967,Pet Nibley,pnibleyqu@japanpost.jp,Slovenia,1356,74
894,Quinoa,412.55,9/9/2020,968,Violette Noah,vnoahqv@furl.net,Denmark,1972,43
640,Folding Exercise Bike,488.43,4/26/2020,969,Bill Hagley,bhagleyqw@go.com,New Zealand,9845,20
637,Herbed Goat Cheese,512.34,1/23/2020,970,Leroy Bettles,lbettlesqx@nsw.gov.au,China,,73
121,Self-Inflating Camping Mattress,670.61,2/19/2020,971,Colan Vasser,cvasserqy@cbc.ca,South Africa,1932,39
829,Raspberry Vanilla Greek Yogurt,322.91,7/8/2020,972,Phillida Gregoli,pgregoliqz@nifty.com,United States,10039,20
221,Magnetic Chess Set,492.36,7/14/2020,973,Griffin Netherwood,gnetherwoodr0@npr.org,China,,61
474,Bluetooth Car Adapter,805.98,2/19/2020,974,Nelson Lineker,nlinekerr1@desdev.cn,China,,52
391,Lemon Pepper Seasoning,352.88,10/10/2020,975,Jaquelin Ede,jeder2@census.gov,China,,80
152,Pumpkin Pie Spice,358.93,9/15/2020,976,Tova Tuohy,ttuohyr3@de.vu,China,,48
805,Collapsible Water Bottle,736.92,3/6/2020,977,Aryn Summers,asummersr4@timesonline.co.uk,Morocco,,23
100,Motion Sensor Light,64.68,10/28/2020,978,Ashli Scare,ascarer5@hhs.gov,France,95118 CEDEX,69
185,Bamboo Charcoal Air Purifier Bags,411.03,9/9/2020,979,Giacomo Minshull,gminshullr6@vistaprint.com,China,,54
585,Dishwasher Safe Cutting Board,245.87,1/23/2020,980,Lyndel Hubery,lhuberyr7@meetup.com,Canada,E4G,64
509,Stainless Steel Water Bottle,835.64,1/14/2020,981,Paulie Toun,ptounr8@dailymail.co.uk,Iran,,42
162,Adjustable Pedicure Footrest,812.02,12/16/2020,982,Angel Pogosian,apogosianr9@techcrunch.com,Indonesia,,39
351,Savory Rice Cakes,124.19,6/17/2020,983,Jorgan Davidai,jdavidaira@mit.edu,Brazil,87900-000,33
664,Luxury Bath Salts,813.32,11/19/2020,984,Mathew Sporton,msportonrb@businessinsider.com,Mexico,34788,34
173,Stainless Steel Cutlery Set,296.7,5/29/2020,985,Morgen Island,mislandrc@booking.com,Czech Republic,691 63,28
666,Rechargeable Hand Warmer,8.45,12/3/2020,986,Quincy Killock,qkillockrd@fda.gov,Mongolia,,39
345,Spicy Thai Chili Sauce,608.98,5/26/2020,987,Nicky Dies,ndiesre@exblog.jp,Peru,,54
262,Sketchbook,654.82,1/10/2020,988,Tana Posselt,tposseltrf@guardian.co.uk,Pakistan,69350,38
363,Pecan Pie Filling,342.3,10/11/2020,989,Adamo Acory,aacoryrg@php.net,Peru,,76
836,Microfiber Cleaning Cloth Set,332.71,12/26/2020,990,Carina Scandred,cscandredrh@nhs.uk,Malaysia,72507,38
681,Deep Tissue Massage Gun,362.28,5/1/2020,991,Cornelia Stallion,cstallionri@psu.edu,Russia,141662,73
357,Potato Wedge Seasoning,323.74,5/28/2020,992,Jeremiah Eagers,jeagersrj@surveymonkey.com,Czech Republic,276 01,38
390,Digital Food Scale,698.81,10/23/2020,993,Bertina Coaker,bcoakerrk@lulu.com,Indonesia,,84
784,Pecan Pie Filling,781.25,5/9/2020,994,Alix Featherstonehaugh,afeatherstonehaughrl@google.es,Poland,12-230,70
890,Sushi Roll Kit,48.7,1/29/2020,995,Brear Zorzetti,bzorzettirm@altervista.org,Hungary,3607,44
175,Travel Makeup Organizer,622.99,10/14/2020,996,Nathalie Vize,nvizern@dailymail.co.uk,Serbia,,54
960,Portable Air Conditioner,351.64,4/19/2020,997,Dena Ziem,dziemro@sbwire.com,Russia,460999,23
737,Chilli Lime Corn on the Cob,749.58,9/28/2020,998,Leigh Michelet,lmicheletrp@indiegogo.com,Venezuela,,34
174,Blue Corn Tortilla Chips,23.9,4/21/2020,999,Madelon Ovesen,movesenrq@forbes.com,China,,43
791,Elegant Maxi Skirt,856.43,1/21/2020,1000,Anastasie Ioan,aioanrr@cbslocal.com,Japan,901-1401,45
